text,true_label,pred_label,pred_conf,num_deletable,spearman_attn_ig,alpha_adaptive,attention_auc,attention_comp,attention_suff,ig_auc,ig_comp,ig_suff,hybrid_fixed__norm=minmax__alpha=0.60_auc,hybrid_fixed__norm=minmax__alpha=0.60_comp,hybrid_fixed__norm=minmax__alpha=0.60_suff,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_auc,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_comp,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_suff,random_auc,random_comp,random_suff
i feel invigorated about the challenge of changing our eating habits,1,1,0.9999911785125732,13,0.4182969925719289,0.4023590663497626,0.5059013463545853,0.0006514191627502441,0.9504414089024067,0.16888399127528828,0.7496602535247803,4.8995018005371094e-05,0.2192346257495956,0.7496602535247803,4.8995018005371094e-05,0.21300633804530666,0.7496602535247803,4.8995018005371094e-05,0.3039973275758895,0.37483076453208924,0.7653767781650458
i feel like i m being punished by canadian weather,0,0,0.9999929666519165,11,0.35864438209992827,0.40304483693861426,0.19201334435492753,0.7734525948762894,0.36754459142684937,0.26014951467514036,0.9202617704868317,0.8831928446888924,0.1736812934279442,0.9202617704868317,0.8831928446888924,0.19214342683553698,0.9202617704868317,0.8831928446888924,0.335628624969977,0.5553606262430548,0.9131876649917103
i feel defeated a href http lifeinthefastlane cs,0,0,0.9999940395355225,12,0.3280550835900096,0.41875687032879416,0.14273178521543742,0.9585079103708267,0.022099852561950684,0.18960175203101245,0.7565144300460815,0.4976212978363037,0.18252709788503127,0.7565144300460815,0.4976212978363037,0.1579441131645581,0.7565144300460815,0.4976212978363037,0.40340983584639617,0.1697625368833542,0.4959029581397772
i may not always feel that way but there s always a dawn after the darkness there are people who will be devastated at my loss there is always the promise that one day through medication therapy and self improvement this horrible illness can at least be maintained,0,0,0.9999834299087524,48,0.6434217140924492,0.5092361723918658,0.5047560903709382,0.0029107332229614258,0.004803657531738281,0.5380135111510754,0.19636398553848267,6.318092346191406e-06,0.5351808719336988,0.19636398553848267,6.318092346191406e-06,0.5351808719336988,0.19636398553848267,6.318092346191406e-06,0.48483154274523255,0.2592141656205058,0.5809975743293763
i feel like saying it because im mad because youre not good and youre incompetent,3,3,0.9999796152114868,17,0.42118737642179677,0.43219142819661316,0.1976767773202525,0.9999790769099945,0.9496553279459476,0.14652721631183566,0.9999787021113775,8.463859558105469e-05,0.14664290305892108,0.9999787021113775,8.463859558105469e-05,0.14664554111422487,0.9999787021113775,8.463859558105469e-05,0.3724572553263159,0.21756664644461807,0.8697974986879217
i was able to talk passionately about it and i believe people could feel that i was really passionate about what i was doing,1,2,0.5481746792793274,24,0.5099164791012465,0.4579246563849515,0.08346119750513026,0.5455223191529512,0.07721731066703796,0.02893391095262814,0.5472707359003834,0.001247107982635498,0.05103164779702639,0.5472707359003834,0.001247107982635498,0.028069412703553103,0.5472707359003834,0.001247107982635498,0.24222763672743897,0.006000947952270508,0.44589814349310475
i can remember not knowing what a risotto was so the fact that i can now make quite a good risotto feels snobbish,3,3,0.9999947547912598,27,0.5318866605434558,0.4698111114021487,0.45001409403048453,0.9954382311552763,4.76837158203125e-06,0.3529447346925736,0.9622093066573143,1.3113021850585938e-06,0.34520836491137746,0.9954382311552763,4.76837158203125e-06,0.3485312573611737,0.9622093066573143,1.3113021850585938e-06,0.4592028591816779,0.49385620206594466,0.904044177941978
i am sure he isn t feeling pained over his earnings by far,0,0,0.9999916553497314,14,0.4845239465784928,0.42588765843485765,0.3765399739611894,0.9960137247107923,0.6523553133010864,0.20970115997479294,0.9951865999028087,0.0017750859260559082,0.30524363969452684,0.9960137247107923,0.6523553133010864,0.29598786672577265,0.9951865999028087,0.0017750859260559082,0.43490778467850766,0.15204710960388185,0.592719766870141
i always feel like its so dull and i need some color some pop of life,0,0,0.9999555349349976,16,0.7923239818374415,0.5132073077008324,0.20032037161290644,0.9362619072198868,0.0011195540428161621,0.4029743898659945,0.16387546062469482,2.0265579223632812e-06,0.3881585408002138,0.3120339512825012,0.0013644099235534668,0.4029743898659945,0.16387546062469482,2.0265579223632812e-06,0.37594252921466254,0.41380853597074746,0.7204874910414218
i feel that all sports are unprotected from the media and on an equal playing field,4,0,0.5479238629341125,16,0.48485497396022537,0.4522944316471955,0.20821312344633042,0.26867175102233887,0.48202863335609436,0.14000246076611803,0.5470045717083849,0.25250712037086487,0.15228481101803484,0.5241483766585588,0.24644291400909424,0.15228481101803484,0.5241483766585588,0.24644291400909424,0.26843692090435073,0.23280616355332312,0.33244664818048475
i played wow for years so it just felt like every normal patch tuesday or expansion launch in my experience following a week things been feeling relaxed and that i havent experienced any issues since,1,1,0.9999237060546875,37,0.3129229267713302,0.4261025100032343,0.3608382279344369,0.4208716154098511,0.9998989596879255,0.32037278581992723,0.8568152785301208,-4.0650367736816406e-05,0.3447201529575978,0.7412792444229126,-5.626678466796875e-05,0.3447201529575978,0.7412792444229126,-5.626678466796875e-05,0.6383083771972452,0.0811984658241272,0.7148993570357561
i make myself feel because im always making sure everyone else is happy comfy and nourished the house is at a non embarrassing state and the bills are paid that i forget about myself,1,1,0.9999810457229614,36,0.4207952017706585,0.4112146793379181,0.744393912495798,0.0012932419776916504,0.9236320480704308,0.3375569747553527,0.34867143630981445,7.045269012451172e-05,0.5072793648720108,0.0013179779052734375,0.0036960840225219727,0.43597385074499473,0.0013179779052734375,0.0036960840225219727,0.6271132702499017,0.0005072236061096191,0.7021360604092479
i feel another overhaul of diana coming on a self confrontation that makes me step back and say yeah maybe i am indecisive,4,4,0.9999691247940063,25,0.6511197063162767,0.47244198121768766,0.381294022500515,0.9662025310099125,0.0016155242919921875,0.49595173895359035,0.928900420665741,4.76837158203125e-07,0.49212989397346973,0.9671188704669476,2.384185791015625e-07,0.49212989397346973,0.9671188704669476,2.384185791015625e-07,0.5285330126050395,0.19800384789705278,0.9442500432720408
ive been with this guild since jan or feb so i feel fiercely loyal to them,2,2,0.9997854828834534,17,0.6724219518312896,0.49904012661970887,0.05613085885079272,0.9939171522855759,0.9919057944789529,0.055541050573992834,0.9933817894198,0.010082900524139404,0.055566962022749064,0.9933817894198,0.010082900524139404,0.055566962022749064,0.9933817894198,0.010082900524139404,0.2849472881271004,0.08109310865402222,0.9912032176577895
i feel like i have next to nothing intelligent to say,1,1,0.9999796152114868,11,0.5931426319344967,0.4543316934553505,0.14203247205241498,0.3850790858268738,0.9866817416623235,0.16131276676114795,0.5191607177257538,0.999781445323606,0.13077319321837422,0.8237159103155136,0.9575310088694096,0.13077319321837422,0.8237159103155136,0.9575310088694096,0.32299433643918746,0.32028369009494784,0.972138217149768
i want to feel pain all over my body can t wait to be punished for my sins,0,0,0.9999946355819702,18,0.17409475987442513,0.37818789463336344,0.2088247264386155,0.8122982829809189,3.421306610107422e-05,0.29894831063866145,0.33141517639160156,0.0015191435813903809,0.25553698423318566,0.33141517639160156,0.0015191435813903809,0.2684833636623807,0.33141517639160156,0.0015191435813903809,0.5904644426493906,0.08120980262756347,0.6419272527098656
i feel so scared,4,4,0.9999573230743408,4,0.632455532033676,0.5394918830862655,0.5852594345808029,0.8412978053092957,0.5389527082443237,0.3089227437973023,0.8412978053092957,0.5389527082443237,0.3089227437973023,0.8412978053092957,0.5389527082443237,0.3089227437973023,0.8412978053092957,0.5389527082443237,0.5206366396695375,0.504789388179779,0.5920015215873718
i feel like im not getting along with anyone and the sad part is that its my own doing most of the time,0,0,0.999987006187439,23,0.8516256534074712,0.5054501592527987,0.6030214339494706,0.007969856262207031,0.002217888832092285,0.4639553017914296,0.03999650478363037,0.00033676624298095703,0.5572719901800156,0.0007489919662475586,0.0012385845184326172,0.5448557347059251,0.0007489919662475586,0.0012385845184326172,0.5313392895646393,0.1690357118844986,0.7740487098693848
i was already feeling inadequate for instance i could not find the time to sit around with headphones stretched over my belly playing mozart to my fetus in an effort to make him better at his multiplication tables,0,0,0.9999927282333374,40,0.6125536449296376,0.5032273623774548,0.14083508229814468,0.9145152345299721,-1.0728836059570312e-06,0.19825733137549836,0.04723846912384033,-1.9073486328125e-06,0.19736392028862615,0.04723846912384033,-1.9073486328125e-06,0.19736392028862615,0.04723846912384033,-1.9073486328125e-06,0.40315216633025563,0.33916698580142113,0.9066742993891239
i can not acquaint the reason just because i feel acceptable if cutting links london jewelry,1,1,0.9999071359634399,17,0.13916425010427788,0.38523404947841833,0.30341372319380755,0.6351135075092316,0.7396228313446045,0.11283548022001925,0.860043540596962,-1.430511474609375e-05,0.1658984976442298,0.6165110468864441,-2.872943878173828e-05,0.13366573614148367,0.6165110468864441,-2.872943878173828e-05,0.45583398501039485,0.4170268028974533,0.7237896812119289
i feel hateful of myself for being alone,3,3,0.9999319314956665,8,0.7273929674533081,0.48614127674908925,0.18995512553228763,0.5390925109386444,0.00029206275939941406,0.4394227138151905,0.9999307712844256,0.9045835956931114,0.26883180962878445,0.5390925109386444,0.00029206275939941406,0.26883180962878445,0.5390925109386444,0.00029206275939941406,0.4526061655415242,0.471418000099311,0.7396357953548431
i am feeling significantly less discouraged about the gre,0,0,0.9999933242797852,9,0.720442472597111,0.475827477770444,0.23080988703295588,0.9627025723457336,0.7970563471317291,0.10750634166179225,0.9989732067333534,0.9583040662109852,0.10981639102101326,0.9627025723457336,0.7970563471317291,0.10981639102101326,0.9627025723457336,0.7970563471317291,0.44410309753846383,0.3956870848312974,0.40155253410339353
i feel more like myself ive definitely become more playful especially in the classroom,1,1,0.9999794960021973,15,0.10063092108532552,0.3898671070876011,0.6920787392242346,0.13759499788284302,0.9787261560559273,0.3224744272476528,0.48061174154281616,0.6655631065368652,0.49675640520290476,0.48061174154281616,0.6655631065368652,0.48638202215661297,0.48061174154281616,0.6655631065368652,0.6745931341283722,1.0371208190917969e-05,0.809119158796966
i feel like an uber bitch for not loving this because have you seen john green on tumblr or youtube,2,2,0.9999794960021973,21,0.10032626514091006,0.3955564598630138,0.09090656573266642,0.9928644425235689,0.923856683075428,0.06305543976800436,0.9643045328557491,0.0005780458450317383,0.06222831383588527,0.9643045328557491,0.0005780458450317383,0.0631093705562762,0.9643045328557491,0.0005780458450317383,0.20388226778989518,0.5257299080491066,0.9982833931178903
i felt hot i ve played angry when i felt life sucked and now i feel loving and beautiful hence tera mera came along,2,2,0.9999545812606812,26,0.22165171867617053,0.4133860574837446,0.4252648268832217,0.7311862111091614,0.019191384315490723,0.06537543366041518,0.8745839595794678,-2.9921531677246094e-05,0.14653525074493248,0.8745839595794678,-2.9921531677246094e-05,0.14667143815561304,0.8745839595794678,-2.9921531677246094e-05,0.42613351598313787,0.36523832912789655,0.8853170005022548
i feel shaken loose from the rut id been stuck in ever since i went crazy and had to move back home in fall of im much better now thanks,4,4,0.9993816614151001,31,0.7464925268644492,0.49675890933826927,0.2944258496456314,0.99912374370615,0.002309560775756836,0.10962393998051995,0.9828132875263691,-4.738569259643555e-05,0.12792593137419317,0.99912374370615,0.002309560775756836,0.12717629623657556,0.99912374370615,0.002309560775756836,0.37600345609449504,0.5901166042342083,0.8509594665163605
i feel like ive just barged into his workshop at trinity college and disturbed a critical complicated and highly sensitive experiment,0,0,0.9999796152114868,24,0.7186771572973978,0.4833281123729304,0.22598107108954224,0.9999793959047878,0.001484513282775879,0.24118613729081062,0.9999774668538066,-2.5033950805664062e-06,0.2515301948982838,0.9999793959047878,0.001484513282775879,0.2363802468973759,0.9999793959047878,0.001484513282775879,0.40771026469290517,0.3191633865237236,0.8295064248427024
i always feel uncomfortable talking to him because i have no idea what to say really,4,4,0.9999470710754395,16,0.33407690278966745,0.4487241895273689,0.19643477112113028,0.9193777143955231,5.960464477539062e-07,0.15746626327745614,0.9818747602403164,3.886222839355469e-05,0.14945897626748772,0.9818747602403164,3.886222839355469e-05,0.14945897626748772,0.9818747602403164,3.886222839355469e-05,0.5098462278395891,0.3814710826613009,0.8467123918235302
when my brother promised me money but he failed to fulfill the promise,3,3,0.8771273493766785,13,0.23823537325288666,0.3945668170076626,0.578558012843132,0.3725343942642212,0.11269640922546387,0.6064912244677545,0.2580934166908264,0.009954512119293213,0.5685562901198864,0.3725343942642212,0.11269640922546387,0.5685562901198864,0.3725343942642212,0.11269640922546387,0.6367474999465047,-0.019512391090393065,0.1675395131111145
i dont know how to get my blog out there but also because i always feel strange inserting my opinions or thoughts onto someone elses space even though i know it makes my day when someone comments on a review ive written whether they agree or disagree,5,5,0.6528385281562805,49,-0.19328163724980668,0.3526936970112401,0.04215758053542232,0.6521902403328568,0.09403067827224731,0.0366427145409034,0.643949712626636,-0.0005944967269897461,0.03591486899558731,0.6509760485496372,0.010647177696228027,0.037509519459337066,0.6461395765654743,-0.0008169412612915039,0.2302111963367134,0.385443887123256,0.5009310994332509
i feel irritated i will act that way,3,3,0.9950656294822693,8,0.788009048074417,0.5011281135971598,0.43715888932347297,0.908456489443779,0.001264810562133789,0.4606881018728018,0.908456489443779,0.001264810562133789,0.4606881018728018,0.908456489443779,0.001264810562133789,0.4606881018728018,0.908456489443779,0.001264810562133789,0.6315394691005348,0.2755770951509476,0.5281834200024604
